Task_3.py :-

$jupyter nbconvert --to script Task_3.ipynb
$python -m cProfile Task_3.py
         2986275 function calls (2952765 primitive calls) in 48.169 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        8    0.000    0.000    0.000    0.000 figure.py:73(get)
        9    0.000    0.000    0.000    0.000 figure.py:752(set_canvas)
        3    0.000    0.000    0.001    0.000 figure.py:847(set_size_inches)
        1    0.000    0.000    0.095    0.095 figure.py:9(<module>)
        4    0.000    0.000    0.000    0.000 figure.py:91(_entry_from_axes)
        3    0.000    0.000    0.000    0.000 figure.py:913(get_edgecolor)
        3    0.000    0.000    0.000    0.000 figure.py:917(get_facecolor)
        4    0.000    0.000    0.000    0.000 figure.py:92(<dictcomp>)
        6    0.000    0.000    0.000    0.000 figure.py:941(set_edgecolor)
        6    0.000    0.000    0.000    0.000 figure.py:951(set_facecolor)
        4    0.000    0.000    0.000    0.000 figure.py:99(bubble)
        1    0.000    0.000    0.804    0.804 figureoptions.py:6(<module>)
        2    0.000    0.000    0.000    0.000 filter_design.py:1078(zpk2tf)
        1    0.000    0.000    0.119    0.119 filter_design.py:2(<module>)
        2    0.000    0.000    0.001    0.000 filter_design.py:2195(iirfilter)
        2    0.000    0.000    0.000    0.000 filter_design.py:2310(<listcomp>)
        4    0.000    0.000    0.000    0.000 filter_design.py:2408(_relative_degree)
        2    0.000    0.000    0.000    0.000 filter_design.py:2420(bilinear_zpk)
        2    0.000    0.000    0.000    0.000 filter_design.py:2496(lp2lp_zpk)
        1    0.001    0.001    0.001    0.001 filter_design.py:273(freqz)
        2    0.000    0.000    0.001    0.000 filter_design.py:2781(butter)
        1    0.000    0.000    0.000    0.000 filter_design.py:32(BadCoefficients)
        1    0.000    0.000    0.000    0.000 filter_design.py:40(_is_int_type)
        2    0.000    0.000    0.000    0.000 filter_design.py:4097(buttap)
        1    0.000    0.000    0.005    0.005 filters.py:31(<module>)
        1    0.000    0.000    0.003    0.003 financial.py:12(<module>)
        1    0.000    0.000    0.000    0.000 fir_filter_design.py:2(<module>)
        1    0.000    0.000    0.006    0.006 fitpack.py:1(<module>)
        1    0.000    0.000    0.000    0.000 fitpack2.py:1032(SmoothBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:1105(LSQBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:1178(RectBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:1266(SphereBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:1348(SmoothSphereBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:1457(LSQSphereBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:1613(RectSphereBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:546(InterpolatedUnivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:646(LSQUnivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:7(<module>)
        1    0.000    0.000    0.000    0.000 fitpack2.py:71(UnivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:777(_BivariateSplineBase)
        1    0.000    0.000    0.000    0.000 fitpack2.py:927(BivariateSpline)
        1    0.000    0.000    0.002    0.002 flinalg.py:5(<module>)
        1    0.000    0.000    0.001    0.001 fnmatch.py:11(<module>)
        1    0.000    0.000    0.000    0.000 fnmatch.py:74(translate)
        1    0.000    0.000    0.006    0.006 font_manager.py:1004(json_load)
     1276    0.000    0.000    0.001    0.000 font_manager.py:1016(_normalize_font_family)
        1    0.000    0.000    0.000    0.000 font_manager.py:1022(FontManager)
      288    0.000    0.000    0.000    0.000 font_manager.py:1116(get_default_size)
    18125    0.025    0.000    0.038    0.000 font_manager.py:1131(score_family)
     1450    0.002    0.000    0.003    0.000 font_manager.py:1154(<listcomp>)
    18125    0.003    0.000    0.003    0.000 font_manager.py:1164(score_style)
    18125    0.002    0.000    0.002    0.000 font_manager.py:1181(score_variant)
    18125    0.059    0.000    0.064    0.000 font_manager.py:1192(score_stretch)
    18125    0.019    0.000    0.057    0.000 font_manager.py:1210(score_weight)
    18125    0.002    0.000    0.002    0.000 font_manager.py:1228(score_size)
      562    0.003    0.000    0.290    0.001 font_manager.py:1252(findfont)
     3372    0.002    0.000    0.003    0.000 font_manager.py:1308(<genexpr>)
       25    0.074    0.003    0.270    0.011 font_manager.py:1316(_findfont_cached)
        1    0.000    0.000    0.009    0.009 font_manager.py:14(<module>)
      402    0.004    0.000    0.009    0.000 font_manager.py:1411(get_font)
        1    0.000    0.000    0.000    0.000 font_manager.py:338(FontEntry)
        1    0.000    0.000    0.000    0.000 font_manager.py:618(FontProperties)
      638    0.004    0.000    0.022    0.000 font_manager.py:680(__init__)
      225    0.000    0.000    0.012    0.000 font_manager.py:713(_from_any)
     1787    0.005    0.000    0.007    0.000 font_manager.py:736(__hash__)
      380    0.000    0.000    0.003    0.000 font_manager.py:746(__eq__)
    19912    0.002    0.000    0.002    0.000 font_manager.py:752(get_family)
    19912    0.002    0.000    0.002    0.000 font_manager.py:764(get_style)
    19912    0.002    0.000    0.002    0.000 font_manager.py:771(get_variant)
    19912    0.002    0.000    0.002    0.000 font_manager.py:777(get_weight)
    19912    0.002    0.000    0.002    0.000 font_manager.py:786(get_stretch)
    18125    0.003    0.000    0.003    0.000 font_manager.py:794(get_size)
     2262    0.000    0.000    0.000    0.000 font_manager.py:800(get_size_in_points)
     1812    0.000    0.000    0.000    0.000 font_manager.py:803(get_file)
      638    0.000    0.000    0.001    0.000 font_manager.py:819(set_family)
      618    0.001    0.000    0.002    0.000 font_manager.py:832(set_style)
      615    0.001    0.000    0.001    0.000 font_manager.py:842(set_variant)
      629    0.002    0.000    0.002    0.000 font_manager.py:851(set_weight)
      615    0.001    0.000    0.002    0.000 font_manager.py:869(set_stretch)
      802    0.002    0.000    0.002    0.000 font_manager.py:887(set_size)
      615    0.000    0.000    0.000    0.000 font_manager.py:912(set_file)
       23    0.000    0.000    0.007    0.000 font_manager.py:919(set_fontconfig_pattern)
      328    0.001    0.000    0.008    0.000 font_manager.py:932(copy)
        1    0.000    0.000    0.000    0.000 font_manager.py:939(_JSONEncoder)
        1    0.000    0.000    0.000    0.000 font_manager.py:957(JSONEncoder)
      787    0.001    0.000    0.004    0.000 font_manager.py:962(_json_decode)
       32    0.000    0.000    0.009    0.000 fontconfig_pattern.py:119(parse)
       32    0.000    0.000    0.000    0.000 fontconfig_pattern.py:138(_family)
       17    0.000    0.000    0.000    0.000 fontconfig_pattern.py:144(_name)
        3    0.000    0.000    0.000    0.000 fontconfig_pattern.py:147(_value)
       32    0.000    0.000    0.000    0.000 fontconfig_pattern.py:150(_families)
       32    0.000    0.000    0.000    0.000 fontconfig_pattern.py:151(<listcomp>)
       10    0.000    0.000    0.000    0.000 fontconfig_pattern.py:158(_property)
        1    0.000    0.000    0.000    0.000 fontconfig_pattern.py:27(FontconfigPatternParser)
        1    0.000    0.000    0.021    0.021 fontconfig_pattern.py:6(<module>)
        1    0.000    0.000    0.002    0.002 fontconfig_pattern.py:62(__init__)
        1    0.000    0.000    0.000    0.000 format.py:1036(GenericArrayFormatter)
        1    0.000    0.000    0.000    0.000 format.py:1132(FloatArrayFormatter)
        1    0.000    0.000    0.000    0.000 format.py:1292(IntArrayFormatter)
        1    0.000    0.000    0.000    0.000 format.py:1299(Datetime64Formatter)
        1    0.000    0.000    0.000    0.000 format.py:132(CategoricalFormatter)
        1    0.000    0.000    0.000    0.000 format.py:1324(ExtensionArrayFormatter)
        1    0.000    0.000    0.000    0.000 format.py:1486(Datetime64TZFormatter)
        1    0.000    0.000    0.000    0.000 format.py:1500(Timedelta64Formatter)
        1    0.000    0.000    0.000    0.000 format.py:156(<module>)
        1    0.000    0.000    0.000    0.000 format.py:1625(EngFormatter)
        1    0.000    0.000    0.000    0.000 format.py:188(SeriesFormatter)
        1    0.000    0.000    0.000    0.000 format.py:343(TextAdjustment)
        1    0.000    0.000    0.000    0.000 format.py:357(EastAsianTextAdjustment)
        1    0.000    0.000    0.031    0.031 format.py:4(<module>)
        1    0.000    0.000    0.000    0.000 format.py:402(TableFormatter)
        1    0.000    0.000    0.000    0.000 format.py:424(DataFrameFormatter)
        1    0.000    0.000    0.000    0.000 fourier.py:31(<module>)
        4    0.000    0.000    0.000    0.000 fractions.py:294(_operator_fallbacks)
        1    0.000    0.000    0.001    0.001 fractions.py:4(<module>)
        1    0.000    0.000    0.000    0.000 fractions.py:60(Fraction)
        1    0.000    0.000    0.099    0.099 frame.py:10(<module>)
        1    0.000    0.000    0.000    0.000 frame.py:2964(__getitem__)
        1    0.000    0.000    0.004    0.004 frame.py:305(DataFrame)
        1    0.000    0.000    0.000    0.000 frame.py:3459(_box_item_values)
        1    0.000    0.000    0.000    0.000 frame.py:3466(_box_col_values)
        1    0.000    0.000    0.023    0.023 frame.py:397(__init__)
        1    0.000    0.000    0.009    0.009 frame.py:4(<module>)
        1    0.000    0.000    0.000    0.000 frame.py:40(SparseDataFrame)
        1    0.000    0.000    0.000    0.000 frame.py:491(axes)
        1    0.000    0.000    0.005    0.005 frequencies.py:1(<module>)
        1    0.000    0.000    0.000    0.000 frequencies.py:278(_FrequencyInferer)
        1    0.000    0.000    0.000    0.000 frequencies.py:491(_TimedeltaFrequencyInferer)
        2    0.000    0.000    0.000    0.000 fromnumeric.py:1583(ravel)
       96    0.000    0.000    0.000    0.000 fromnumeric.py:1694(nonzero)
       96    0.000    0.000    0.001    0.000 fromnumeric.py:1903(clip)
      619    0.001    0.000    0.016    0.000 fromnumeric.py:197(reshape)
      661    0.001    0.000    0.006    0.000 fromnumeric.py:2083(any)
      205    0.001    0.000    0.004    0.000 fromnumeric.py:2171(all)
       70    0.000    0.000    0.001    0.000 fromnumeric.py:2252(cumsum)
       96    0.000    0.000    0.001    0.000 fromnumeric.py:2324(ptp)
      792    0.001    0.000    0.004    0.000 fromnumeric.py:2397(amax)
      780    0.001    0.000    0.004    0.000 fromnumeric.py:2512(amin)
        4    0.000    0.000    0.000    0.000 fromnumeric.py:2664(prod)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:2847(ndim)
        2    0.000    0.000    0.000    0.000 fromnumeric.py:2889(size)
      324    0.000    0.000    0.003    0.000 fromnumeric.py:2940(around)
        1    0.000    0.000    0.001    0.001 fromnumeric.py:3(<module>)
      324    0.000    0.000    0.003    0.000 fromnumeric.py:3373(round_)
      797    0.004    0.000    0.054    0.000 fromnumeric.py:41(_wrapit)
     1217    0.004    0.000    0.062    0.000 fromnumeric.py:54(_wrapfunc)
     2442    0.005    0.000    0.015    0.000 fromnumeric.py:69(_wrapreduction)
     2442    0.001    0.000    0.001    0.000 fromnumeric.py:70(<dictcomp>)
       13    0.000    0.000    0.000    0.000 fromnumeric.py:815(sort)
       12    0.000    0.000    0.042    0.003 fromnumeric.py:93(take)
        1    0.000    0.000    0.000    0.000 frozen.py:123(FrozenNDArray)
        1    0.000    0.000    0.000    0.000 frozen.py:24(FrozenList)
        1    0.000    0.000    0.001    0.001 frozen.py:9(<module>)
        1    0.000    0.000    0.008    0.008 function.py:19(<module>)
        1    0.000    0.000    0.000    0.000 function.py:35(CompatValidator)
       25    0.000    0.000    0.000    0.000 function.py:36(__init__)
        1    0.000    0.000    0.000    0.000 function.py:42(__call__)
        2    0.000    0.000    0.002    0.001 function_base.py:1(<module>)
       64    0.000    0.000    0.001    0.000 function_base.py:1149(diff)
        4    0.000    0.000    0.000    0.000 function_base.py:1573(trim_zeros)
        1    0.000    0.000    0.000    0.000 function_base.py:1878(vectorize)
       31    0.000    0.000    0.000    0.000 function_base.py:20(_index_deprecate)
      471    0.001    0.000    0.001    0.000 function_base.py:2031(__init__)
     1583    0.001    0.000    0.001    0.000 function_base.py:258(iterable)
       31    0.001    0.000    0.001    0.000 function_base.py:37(linspace)
      285    0.000    0.000    0.003    0.000 function_base.py:431(add_newdoc)
        2    0.000    0.000    0.000    0.000 function_base.py:4641(append)
     1048    0.002    0.000    0.006    0.000 functools.py:37(update_wrapper)
       28    0.000    0.000    0.000    0.000 functools.py:458(lru_cache)
       28    0.000    0.000    0.000    0.000 functools.py:492(decorating_function)
      992    0.000    0.000    0.000    0.000 functools.py:67(wraps)
        1    0.000    0.000    0.000    0.000 gbq.py:1(<module>)
        2    0.000    0.000    0.062    0.031 generic.py:1(<module>)
        2    0.000    0.000    0.002    0.001 generic.py:10448(_add_numeric_operations)
        1    0.000    0.000    0.000    0.000 generic.py:10707(_add_series_only_operations)
        2    0.000    0.000    0.008    0.004 generic.py:10740(_add_series_or_dataframe_operations)
        1    0.000    0.000    0.000    0.000 generic.py:108(NDFrameGroupBy)
        3    0.000    0.000    0.000    0.000 generic.py:10884(_doc_parms)
        7    0.000    0.000    0.000    0.000 generic.py:10887(<genexpr>)
        4    0.000    0.000    0.000    0.000 generic.py:11543(_make_min_count_stat_function)
       13    0.000    0.000    0.000    0.000 generic.py:11591(_make_stat_function)
        6    0.000    0.000    0.000    0.000 generic.py:11624(_make_stat_function_ddof)
        8    0.000    0.000    0.000    0.000 generic.py:11646(_make_cum_function)
        4    0.000    0.000    0.000    0.000 generic.py:11696(_make_logical_function)
        1    0.000    0.000    0.000    0.000 generic.py:11699(logical_func)
        1    0.000    0.000    0.003    0.003 generic.py:123(NDFrame)
        1    0.000    0.000    0.001    0.001 generic.py:1353(DataFrameGroupBy)
        6    0.000    0.000    0.000    0.000 generic.py:162(__init__)
        2    0.000    0.000    0.000    0.000 generic.py:227(_validate_dtype)
        2    0.000    0.000    0.000    0.000 generic.py:269(_setup_axes)
        2    0.000    0.000    0.000    0.000 generic.py:295(<dictcomp>)
        2    0.000    0.000    0.000    0.000 generic.py:298(<dictcomp>)
        3    0.000    0.000    0.000    0.000 generic.py:319(set_axis)
        5    0.000    0.000    0.000    0.000 generic.py:3236(_create_indexer)
        1    0.000    0.000    0.000    0.000 generic.py:3265(_get_item_cache)
        1    0.000    0.000    0.000    0.000 generic.py:3279(_set_as_cached)
        1    0.000    0.000    0.000    0.000 generic.py:346(_construct_axes_from_arguments)
        1    0.000    0.000    0.000    0.000 generic.py:3615(xs)
        1    0.000    0.000    0.000    0.000 generic.py:385(<dictcomp>)
        2    0.000    0.000    0.000    0.000 generic.py:400(_get_axis_number)
        7    0.000    0.000    0.000    0.000 generic.py:413(_get_axis_name)
        7    0.000    0.000    0.000    0.000 generic.py:426(_get_axis)
        1    0.000    0.000    0.000    0.000 generic.py:4266(reindex)
        2    0.000    0.000    0.000    0.000 generic.py:4497(<genexpr>)
        2    0.000    0.000    0.000    0.000 generic.py:510(ndim)
        2    0.000    0.000    0.000    0.000 generic.py:5145(__finalize__)
        5    0.000    0.000    0.000    0.000 generic.py:5162(__getattr__)
        8    0.000    0.000    0.000    0.000 generic.py:5181(__setattr__)
        1    0.000    0.000    0.000    0.000 generic.py:5236(_protect_consolidate)
        1    0.000    0.000    0.000    0.000 generic.py:5246(_consolidate_inplace)
        1    0.000    0.000    0.000    0.000 generic.py:5249(f)
       26    0.001    0.000    0.001    0.000 generic.py:6(create_pandas_abc_type)
       32    0.000    0.000    0.000    0.000 generic.py:65(whitelist_method_generator)
        1    0.000    0.000    0.121    0.121 generic.py:7(<module>)
      928    0.000    0.000    0.000    0.000 generic.py:7(_check)
        1    0.000    0.000    0.000    0.000 generic.py:7320(isnull)
        1    0.000    0.000    0.001    0.001 generic.py:738(SeriesGroupBy)
        1    0.000    0.000    0.000    0.000 generic.py:81(_ABCGeneric)
        6    0.000    0.000    0.000    0.000 genericpath.py:121(_splitext)
      609    0.001    0.000    0.030    0.000 genericpath.py:16(exists)
       25    0.000    0.000    0.003    0.000 genericpath.py:27(isfile)
        1    0.000    0.000    0.000    0.000 geo.py:1(<module>)
        1    0.000    0.000    0.000    0.000 geo.py:14(GeoAxes)
        1    0.000    0.000    0.000    0.000 geo.py:17(ThetaFormatter)
        1    0.000    0.000    0.000    0.000 geo.py:229(_GeoTransform)
        1    0.000    0.000    0.000    0.000 geo.py:252(AitoffAxes)
        1    0.000    0.000    0.000    0.000 geo.py:255(AitoffTransform)
        1    0.000    0.000    0.000    0.000 geo.py:280(InvertedAitoffTransform)
        1    0.000    0.000    0.000    0.000 geo.py:301(HammerAxes)
        1    0.000    0.000    0.000    0.000 geo.py:304(HammerTransform)
        1    0.000    0.000    0.000    0.000 geo.py:322(InvertedHammerTransform)
        1    0.000    0.000    0.000    0.000 geo.py:346(MollweideAxes)
        1    0.000    0.000    0.000    0.000 geo.py:349(MollweideTransform)
        1    0.000    0.000    0.000    0.000 geo.py:390(InvertedMollweideTransform)
        1    0.000    0.000    0.000    0.000 geo.py:416(LambertAxes)
        1    0.000    0.000    0.000    0.000 geo.py:419(LambertTransform)
        1    0.000    0.000    0.000    0.000 geo.py:458(InvertedLambertTransform)
       30    0.000    0.000    0.000    0.000 getlimits.py:19(_fr0)
        2    0.000    0.000    0.000    0.000 getlimits.py:239(_get_machar)
       30    0.000    0.000    0.000    0.000 getlimits.py:27(_fr1)
        1    0.000    0.000    0.000    0.000 getlimits.py:293(finfo)
        1    0.000    0.000    0.000    0.000 getlimits.py:3(<module>)
        1    0.000    0.000    0.000    0.000 getlimits.py:34(MachArLike)
      149    0.000    0.000    0.000    0.000 getlimits.py:365(__new__)
        6    0.000    0.000    0.000    0.000 getlimits.py:37(__init__)
        2    0.000    0.000    0.000    0.000 getlimits.py:398(_init)
       36    0.000    0.000    0.000    0.000 getlimits.py:41(<lambda>)
       30    0.000    0.000    0.000    0.000 getlimits.py:42(<lambda>)
       30    0.000    0.000    0.000    0.000 getlimits.py:43(<lambda>)
        1    0.000    0.000    0.000    0.000 getlimits.py:444(iinfo)
       23    0.000    0.000    0.000    0.000 getlimits.py:497(__init__)
        5    0.000    0.000    0.000    0.000 getlimits.py:508(min)
       16    0.000    0.000    0.000    0.000 getlimits.py:522(max)
        8    0.000    0.000    0.000    0.000 getlimits.py:92(_register_type)
        1    0.000    0.000    0.001    0.001 getlimits.py:96(_register_known_types)
        1    0.000    0.000    0.000    0.000 glob.py:1(<module>)
        1    0.000    0.000    0.001    0.001 gridspec.py:10(<module>)
        4    0.000    0.000    0.000    0.000 gridspec.py:100(set_width_ratios)
        4    0.000    0.000    0.000    0.000 gridspec.py:120(set_height_ratios)
        6    0.000    0.000    0.001    0.000 gridspec.py:140(get_grid_positions)
        4    0.000    0.000    0.000    0.000 gridspec.py:207(__getitem__)
        4    0.000    0.000    0.000    0.000 gridspec.py:211(_normalize)
        1    0.000    0.000    0.000    0.000 gridspec.py:26(GridSpecBase)
        4    0.000    0.000    0.000    0.000 gridspec.py:32(__init__)
        1    0.000    0.000    0.000    0.000 gridspec.py:362(GridSpec)
        4    0.000    0.000    0.000    0.000 gridspec.py:370(__init__)
        6    0.000    0.000    0.000    0.000 gridspec.py:480(get_subplot_params)
        6    0.000    0.000    0.000    0.000 gridspec.py:496(<dictcomp>)
        1    0.000    0.000    0.000    0.000 gridspec.py:545(GridSpecFromSubplotSpec)
        1    0.000    0.000    0.000    0.000 gridspec.py:602(SubplotSpec)
        4    0.000    0.000    0.000    0.000 gridspec.py:622(__init__)
        4    0.000    0.000    0.000    0.000 gridspec.py:644(_from_subplot_args)
        6    0.000    0.000    0.000    0.000 gridspec.py:699(num2)
        4    0.000    0.000    0.000    0.000 gridspec.py:703(num2)
        6    0.000    0.000    0.000    0.000 gridspec.py:710(get_gridspec)
       16    0.000    0.000    0.000    0.000 gridspec.py:74(get_geometry)
        6    0.000    0.000    0.001    0.000 gridspec.py:751(get_position)
        1    0.000    0.000    0.001    0.001 groupby.py:1011(GroupBy)
        1    0.000    0.000    0.000    0.000 groupby.py:1340(_add_numeric_operations)
        6    0.000    0.000    0.000    0.000 groupby.py:1346(groupby_function)
        1    0.000    0.000    0.000    0.000 groupby.py:304(GroupByPlot)
        1    0.000    0.000    0.000    0.000 groupby.py:339(_GroupBy)
        1    0.000    0.000    0.006    0.006 groupby.py:8(<module>)
        1    0.000    0.000    0.000    0.000 grouper.py:217(Grouping)
        1    0.000    0.000    0.000    0.000 grouper.py:35(Grouper)
        1    0.000    0.000    0.002    0.002 grouper.py:4(<module>)
        1    0.000    0.000    0.000    0.000 gzip.py:115(GzipFile)
        1    0.000    0.000    0.000    0.000 gzip.py:388(_GzipReader)
        1    0.000    0.000    0.000    0.000 gzip.py:4(<module>)
        1    0.000    0.000    0.000    0.000 gzip.py:74(_PaddedFile)
        1    0.000    0.000    0.003    0.003 hashing.py:3(<module>)
       14    0.000    0.000    0.000    0.000 hashlib.py:116(__get_openssl_constructor)
        1    0.000    0.000    0.003    0.003 hashlib.py:54(<module>)
        8    0.000    0.000    0.000    0.000 hashlib.py:73(__get_builtin_constructor)
        1    0.000    0.000    0.000    0.000 header.py:179(Header)
        1    0.000    0.000    0.000    0.000 header.py:413(_ValueFormatter)
        1    0.000    0.000    0.004    0.004 header.py:5(<module>)
        1    0.000    0.000    0.000    0.000 header.py:541(_Accumulator)
        1    0.000    0.000    0.000    0.000 helper.py:1(<module>)
        1    0.000    0.000    0.000    0.000 helper.py:232(_FFTCache)
        2    0.000    0.000    0.000    0.000 helper.py:253(__init__)
        1    0.000    0.000    0.000    0.000 helper.py:4(<module>)
        1    0.000    0.000    0.000    0.000 hermite.py:1819(Hermite)
        1    0.000    0.000    0.000    0.000 hermite.py:60(<module>)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1812(HermiteE)
        1    0.000    0.000    0.000    0.000 hermite_e.py:60(<module>)
        1    0.000    0.000    0.000    0.000 hist.py:1(<module>)
        1    0.000    0.000    0.000    0.000 hist.py:107(KdePlot)
        1    0.000    0.000    0.000    0.000 hist.py:17(HistPlot)
        1    0.000    0.000    0.000    0.000 histograms.py:3(<module>)
        1    0.000    0.000    0.000    0.000 html.py:138(_HtmlFrameParser)
        1    0.000    0.000    0.000    0.000 html.py:4(<module>)
        1    0.000    0.000    0.000    0.000 html.py:517(_BeautifulSoupHtml5LibFrameParser)
        1    0.000    0.000    0.000    0.000 html.py:624(_LxmlFrameParser)
        1    0.000    0.000    0.000    0.000 image.py:1010(NonUniformImage)
     21/9    0.000    0.000    1.015    0.113 image.py:113(_draw_list_compositing_images)
        1    0.000    0.000    0.000    0.000 image.py:1134(PcolorImage)
      177    0.000    0.000    0.000    0.000 image.py:123(<genexpr>)
        1    0.000    0.000    0.000    0.000 image.py:1288(FigureImage)
        1    0.000    0.000    0.000    0.000 image.py:1351(BboxImage)
        3    0.000    0.000    0.069    0.023 image.py:1496(imsave)
        1    0.000    0.000    0.000    0.000 image.py:215(_ImageBase)
        1    0.000    0.000    0.008    0.008 image.py:4(<module>)
        1    0.000    0.000    0.000    0.000 image.py:841(AxesImage)
        1    0.000    0.000    0.016    0.016 index.py:1(<module>)
        1    0.000    0.000    0.014    0.014 index_tricks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 index_tricks.py:109(nd_grid)
        2    0.000    0.000    0.000    0.000 index_tricks.py:144(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:209(MGridClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:251(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:256(OGridClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:294(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:300(AxisConcatenator)
        3    0.000    0.000    0.000    0.000 index_tricks.py:310(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:420(RClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:515(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:520(CClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:545(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:552(ndenumerate)
        1    0.000    0.000    0.000    0.000 index_tricks.py:603(ndindex)
        1    0.000    0.000    0.000    0.000 index_tricks.py:682(IndexExpression)
        2    0.000    0.000    0.000    0.000 index_tricks.py:726(__init__)
        4    0.000    0.000    0.000    0.000 indexers.py:13(is_list_like_indexer)
        1    0.000    0.000    0.000    0.000 indexers.py:3(<module>)
        1    0.000    0.000    0.002    0.002 indexing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 indexing.py:102(_NDFrameIndexer)
        1    0.000    0.000    0.000    0.000 indexing.py:1311(_IXIndexer)
        1    0.000    0.000    0.000    0.000 indexing.py:1407(_LocationIndexer)
      2/1    0.000    0.000    0.000    0.000 indexing.py:1410(__getitem__)
        3    0.000    0.000    0.000    0.000 indexing.py:1412(<genexpr>)
        1    0.000    0.000    0.000    0.000 indexing.py:1445(_get_slice_axis)
        1    0.000    0.000    0.000    0.000 indexing.py:1465(_LocIndexer)
        1    0.000    0.000    0.000    0.000 indexing.py:150(_get_label)
        1    0.000    0.000    0.000    0.000 indexing.py:165(_slice)
        2    0.000    0.000    0.000    0.000 indexing.py:1710(_validate_key)
        1    0.000    0.000    0.000    0.000 indexing.py:1727(_is_scalar_access)
        2    0.000    0.000    0.000    0.000 indexing.py:1759(_get_partial_string_timestamp_match_key)
        2    0.000    0.000    0.000    0.000 indexing.py:1787(_getitem_axis)
        1    0.000    0.000    0.000    0.000 indexing.py:1853(_iLocIndexer)
        1    0.000    0.000    0.000    0.000 indexing.py:2184(_ScalarAccessIndexer)
        1    0.000    0.000    0.000    0.000 indexing.py:2218(_AtIndexer)
        1    0.000    0.000    0.000    0.000 indexing.py:2293(_iAtIndexer)
        1    0.000    0.000    0.000    0.000 indexing.py:242(_is_nested_tuple_indexer)
        3    0.000    0.000    0.000    0.000 indexing.py:243(<genexpr>)
        2    0.000    0.000    0.000    0.000 indexing.py:2488(is_label_like)
        1    0.000    0.000    0.000    0.000 indexing.py:2493(need_slice)
        1    0.000    0.000    0.000    0.000 indexing.py:270(_convert_scalar_indexer)
        1    0.000    0.000    0.000    0.000 indexing.py:34(get_indexers_list)
        1    0.000    0.000    0.000    0.000 indexing.py:50(_IndexSlice)
        1    0.000    0.000    0.000    0.000 indexing.py:803(_getitem_tuple)
        1    0.000    0.000    0.000    0.000 indexing.py:901(_getitem_lowerdim)
        1    0.000    0.000    0.000    0.000 indexing.py:98(IndexingError)
        1    0.000    0.000    0.000    0.000 inference.py:1(<module>)
        7    0.000    0.000    0.000    0.000 inference.py:120(is_iterator)
        1    0.000    0.000    0.000    0.000 inference.py:154(is_file_like)
        2    0.000    0.000    0.000    0.000 inference.py:246(is_array_like)
       23    0.000    0.000    0.000    0.000 inference.py:386(is_hashable)
        1    0.000    0.000    0.000    0.000 info.py:156(<module>)
        1    0.000    0.000    0.000    0.000 info.py:184(<module>)
        1    0.000    0.000    0.000    0.000 info.py:34(<module>)
        1    0.000    0.000    0.000    0.000 info.py:83(<module>)
      126    0.001    0.000    0.005    0.000 inspect.py:1089(getfullargspec)
     2683    0.001    0.000    0.001    0.000 inspect.py:158(isfunction)
       84    0.000    0.000    0.000    0.000 inspect.py:1707(_signature_get_user_defined_method)
      382    0.001    0.000    0.003    0.000 inspect.py:1799(_signature_bound_method)
       28    0.000    0.000    0.000    0.000 inspect.py:1825(_signature_is_builtin)
       28    0.000    0.000    0.000    0.000 inspect.py:1837(_signature_is_functionlike)
     1168    0.008    0.000    0.021    0.000 inspect.py:2117(_signature_from_function)
1695/1197    0.005    0.000    0.032    0.000 inspect.py:2198(_signature_from_callable)
      103    0.000    0.000    0.000    0.000 inspect.py:2226(<lambda>)
        1    0.000    0.000    0.000    0.000 inspect.py:2399(_void)
        1    0.000    0.000    0.000    0.000 inspect.py:2403(_empty)
        1    0.000    0.000    0.000    0.000 inspect.py:2407(_ParameterKind)
        1    0.000    0.000    0.000    0.000 inspect.py:2435(Parameter)
