Task_1.py :-
$ jupyter nbconvert --to script Task_1.ipynb
$ python -m cProfile Task_1.py

         349587642 function calls (349577830 primitive calls) in 262.126 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.022    0.022 series.py:4(<module>)
       24    0.000    0.000    0.000    0.000 series.py:402(_constructor)
       24    0.001    0.000    0.005    0.000 series.py:4054(_reduce)
       72    0.000    0.000    0.001    0.000 series.py:419(_set_axis)
       24    0.000    0.000    0.004    0.000 series.py:4218(reindex)
       72    0.000    0.000    0.000    0.000 series.py:446(_set_subtyp)
      120    0.000    0.000    0.000    0.000 series.py:456(name)
       96    0.000    0.000    0.000    0.000 series.py:463(name)
       24    0.000    0.000    0.009    0.000 series.py:4691(isnull)
       24    0.000    0.000    0.000    0.000 series.py:470(dtype)
        1    0.000    0.000    0.004    0.004 series.py:49(SparseSeries)
       24    0.000    0.000    0.000    0.000 series.py:520(values)
      120    0.000    0.000    0.001    0.000 series.py:562(_values)
        2    0.000    0.000    0.000    0.000 shape_base.py:1(<module>)
       98    0.001    0.000    0.002    0.000 shape_base.py:83(atleast_2d)
        1    0.000    0.000    0.000    0.000 sheet.py:2095(MSODrawing)
        1    0.000    0.000    0.000    0.000 sheet.py:2099(MSObj)
        1    0.000    0.000    0.000    0.000 sheet.py:2103(MSTxo)
        1    0.000    0.000    0.000    0.000 sheet.py:2107(Note)
        1    0.000    0.000    0.000    0.000 sheet.py:2142(Hyperlink)
        1    0.000    0.000    0.000    0.000 sheet.py:2235(Cell)
        1    0.000    0.000    0.000    0.000 sheet.py:2303(__init__)
        1    0.000    0.000    0.000    0.000 sheet.py:2319(Colinfo)
        1    0.000    0.000    0.000    0.000 sheet.py:2381(Rowinfo)
       24    0.001    0.000    0.001    0.000 sheet.py:319(__init__)
  1250178    0.882    0.000    0.882    0.000 sheet.py:483(row_types)
  1250178    0.895    0.000    0.895    0.000 sheet.py:491(row_values)
        1    0.000    0.000    0.000    0.000 sheet.py:50(Sheet)
       24    0.000    0.000    0.000    0.000 sheet.py:576(tidy_dimensions)
        1    0.000    0.000    0.019    0.019 sheet.py:6(<module>)
  9585557    8.900    0.000    9.426    0.000 sheet.py:696(put_cell_unragged)
        1    0.000    0.000    0.001    0.001 shlex.py:1(<module>)
        1    0.000    0.000    0.000    0.000 shlex.py:19(shlex)
        1    0.000    0.000    0.041    0.041 shutil.py:5(<module>)
        1    0.000    0.000    0.000    0.000 shutil.py:55(Error)
        1    0.000    0.000    0.000    0.000 shutil.py:58(SameFileError)
        1    0.000    0.000    0.000    0.000 shutil.py:61(SpecialFileError)
        1    0.000    0.000    0.000    0.000 shutil.py:65(ExecError)
        1    0.000    0.000    0.000    0.000 shutil.py:68(ReadError)
        1    0.000    0.000    0.000    0.000 shutil.py:71(RegistryError)
        1    0.000    0.000    0.002    0.002 signal.py:1(<module>)
       28    0.000    0.000    0.000    0.000 signal.py:10(<lambda>)
       29    0.000    0.000    0.000    0.000 signal.py:17(<lambda>)
        1    0.000    0.000    0.006    0.006 signals.py:1(<module>)
        1    0.000    0.000    0.000    0.000 signals.py:9(_InterruptHandler)
        1    0.000    0.000    0.000    0.000 six.py:103(MovedModule)
       47    0.000    0.000    0.000    0.000 six.py:105(__init__)
        3    0.000    0.000    0.000    0.000 six.py:114(_resolve)
        1    0.000    0.000    0.000    0.000 six.py:124(_LazyModule)
        6    0.000    0.000    0.000    0.000 six.py:126(__init__)
        1    0.000    0.000    0.000    0.000 six.py:139(MovedAttribute)
       88    0.000    0.000    0.000    0.000 six.py:141(__init__)
        3    0.000    0.000    0.000    0.000 six.py:159(_resolve)
        1    0.000    0.000    0.000    0.000 six.py:164(_SixMetaPathImporter)
        1    0.000    0.000    0.000    0.000 six.py:173(__init__)
       54    0.000    0.000    0.000    0.000 six.py:177(_add_module)
        5    0.000    0.000    0.000    0.000 six.py:181(_get_module)
       36    0.000    0.000    0.000    0.000 six.py:184(find_module)
        2    0.000    0.000    0.000    0.000 six.py:189(__get_module)
        1    0.000    0.000    0.000    0.000 six.py:195(load_module)
        1    0.000    0.000    0.000    0.000 six.py:209(is_package)
        1    0.001    0.001    0.001    0.001 six.py:21(<module>)
        1    0.000    0.000    0.000    0.000 six.py:229(_MovedItems)
        1    0.000    0.000    0.000    0.000 six.py:324(Module_six_moves_urllib_parse)
        1    0.000    0.000    0.000    0.000 six.py:366(Module_six_moves_urllib_error)
        1    0.000    0.000    0.000    0.000 six.py:386(Module_six_moves_urllib_request)
        1    0.000    0.000    0.000    0.000 six.py:438(Module_six_moves_urllib_response)
        1    0.000    0.000    0.000    0.000 six.py:459(Module_six_moves_urllib_robotparser)
        1    0.000    0.000    0.000    0.000 six.py:477(Module_six_moves_urllib)
        8    0.000    0.000    0.000    0.000 six.py:75(_add_doc)
        6    0.000    0.000    0.000    0.000 six.py:80(_import_module)
        1    0.000    0.000    0.000    0.000 six.py:86(_LazyDescr)
        3    0.000    0.000    0.000    0.000 six.py:864(add_metaclass)
        3    0.000    0.000    0.000    0.000 six.py:866(wrapper)
      135    0.000    0.000    0.000    0.000 six.py:88(__init__)
        6    0.000    0.000    0.000    0.000 six.py:91(__get__)
        1    0.000    0.000    0.000    0.000 socket.py:130(_GiveupOnSendfile)
        1    0.000    0.000    0.000    0.000 socket.py:133(socket)
        1    0.000    0.000    0.016    0.016 socket.py:47(<module>)
        1    0.000    0.000    0.000    0.000 socket.py:546(SocketIO)
      173    0.000    0.000    0.000    0.000 socket.py:76(<lambda>)
      174    0.000    0.000    0.000    0.000 socket.py:81(<lambda>)
      175    0.000    0.000    0.000    0.000 socket.py:86(<lambda>)
      176    0.000    0.000    0.000    0.000 socket.py:91(<lambda>)
        1    0.000    0.000    0.060    0.060 sorting.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sorting.py:274(_KeyMapper)
        3    0.000    0.000    0.000    0.000 sparse.py:1736(_create_unary_method)
       16    0.000    0.000    0.000    0.000 sparse.py:1747(_create_arithmetic_method)
        8    0.000    0.000    0.000    0.000 sparse.py:1796(_create_comparison_method)
        1    0.000    0.000    0.000    0.000 sparse.py:1839(_add_unary_ops)
        1    0.000    0.000    0.000    0.000 sparse.py:1845(_add_comparison_ops)
        1    0.000    0.000    0.000    0.000 sparse.py:1952(BaseAccessor)
        1    0.000    0.000    0.000    0.000 sparse.py:1963(SparseAccessor)
        1    0.000    0.000    0.000    0.000 sparse.py:2124(SparseFrameAccessor)
        1    0.000    0.000    0.008    0.008 sparse.py:3(<module>)
        1    0.000    0.000    0.000    0.000 sparse.py:534(SparseArray)
        1    0.000    0.000    0.000    0.000 sparse.py:63(SparseDtype)
        1    0.000    0.000    0.001    0.001 spss.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sql.py:1030(PandasSQL)
        1    0.000    0.000    0.000    0.000 sql.py:1048(SQLDatabase)
        1    0.000    0.000    0.000    0.000 sql.py:1426(SQLiteTable)
        1    0.000    0.000    0.000    0.000 sql.py:1559(SQLiteDatabase)
        1    0.000    0.000    0.000    0.000 sql.py:26(SQLAlchemyRequired)
        1    0.000    0.000    0.000    0.000 sql.py:30(DatabaseError)
        1    0.000    0.000    0.001    0.001 sql.py:4(<module>)
        1    0.000    0.000    0.000    0.000 sql.py:583(SQLTable)
      278    0.001    0.000    0.001    0.000 sre_compile.py:249(_compile_charset)
      278    0.005    0.000    0.008    0.000 sre_compile.py:276(_optimize_charset)
       64    0.001    0.000    0.001    0.000 sre_compile.py:411(_mk_bitmap)
       64    0.001    0.000    0.001    0.000 sre_compile.py:413(<listcomp>)
        2    0.000    0.000    0.000    0.000 sre_compile.py:416(_bytes_to_codes)
      409    0.001    0.000    0.002    0.000 sre_compile.py:423(_simple)
       25    0.000    0.000    0.000    0.000 sre_compile.py:432(_generate_overlap_table)
      338    0.000    0.000    0.000    0.000 sre_compile.py:453(_get_iscased)
  199/164    0.001    0.000    0.001    0.000 sre_compile.py:461(_get_literal_prefix)
      139    0.001    0.000    0.001    0.000 sre_compile.py:492(_get_charset_prefix)
      172    0.002    0.000    0.010    0.000 sre_compile.py:536(_compile_info)
      344    0.000    0.000    0.001    0.000 sre_compile.py:595(isstring)
      172    0.001    0.000    0.036    0.000 sre_compile.py:598(_code)
      238    0.000    0.000    0.000    0.000 sre_compile.py:65(_combine_flags)
  872/172    0.010    0.000    0.025    0.000 sre_compile.py:71(_compile)
      172    0.003    0.000    0.100    0.001 sre_compile.py:759(compile)
        2    0.000    0.000    0.000    0.000 sre_parse.py:101(checklookbehindgroup)
      921    0.001    0.000    0.001    0.000 sre_parse.py:111(__init__)
     1949    0.002    0.000    0.002    0.000 sre_parse.py:160(__len__)
        6    0.000    0.000    0.000    0.000 sre_parse.py:162(__delitem__)
     5649    0.005    0.000    0.008    0.000 sre_parse.py:164(__getitem__)
      429    0.000    0.000    0.001    0.000 sre_parse.py:168(__setitem__)
     1747    0.002    0.000    0.002    0.000 sre_parse.py:172(append)
 1039/346    0.005    0.000    0.007    0.000 sre_parse.py:174(getwidth)
      175    0.001    0.000    0.001    0.000 sre_parse.py:224(__init__)
     5697    0.006    0.000    0.006    0.000 sre_parse.py:233(__next)
     2635    0.002    0.000    0.002    0.000 sre_parse.py:249(match)
     4654    0.004    0.000    0.008    0.000 sre_parse.py:254(get)
       10    0.000    0.000    0.000    0.000 sre_parse.py:258(getwhile)
       33    0.000    0.000    0.000    0.000 sre_parse.py:267(getuntil)
     1269    0.001    0.000    0.002    0.000 sre_parse.py:286(tell)
        1    0.000    0.000    0.000    0.000 sre_parse.py:288(seek)
      126    0.000    0.000    0.001    0.000 sre_parse.py:295(_class_escape)
      267    0.001    0.000    0.001    0.000 sre_parse.py:343(_escape)
      183    0.001    0.000    0.001    0.000 sre_parse.py:408(_uniq)
  398/172    0.004    0.000    0.057    0.000 sre_parse.py:411(_parse_sub)
  467/183    0.021    0.000    0.054    0.000 sre_parse.py:469(_parse)
      172    0.000    0.000    0.000    0.000 sre_parse.py:76(__init__)
      696    0.001    0.000    0.001    0.000 sre_parse.py:81(groups)
       56    0.000    0.000    0.000    0.000 sre_parse.py:837(_parse_flags)
      174    0.001    0.000    0.001    0.000 sre_parse.py:84(opengroup)
      172    0.000    0.000    0.000    0.000 sre_parse.py:897(fix_flags)
      172    0.002    0.000    0.060    0.000 sre_parse.py:913(parse)
        3    0.000    0.000    0.000    0.000 sre_parse.py:945(parse_template)
        2    0.000    0.000    0.000    0.000 sre_parse.py:954(addgroup)
      174    0.000    0.000    0.003    0.000 sre_parse.py:96(closegroup)
        2    0.000    0.000    0.000    0.000 sre_parse.py:98(checkgroup)
      124    0.000    0.000    0.000    0.000 ssl.py:124(<lambda>)
      124    0.000    0.000    0.000    0.000 ssl.py:129(<lambda>)
      124    0.000    0.000    0.000    0.000 ssl.py:134(<lambda>)
      124    0.000    0.000    0.000    0.000 ssl.py:139(<lambda>)
      124    0.000    0.000    0.000    0.000 ssl.py:144(<lambda>)
      124    0.000    0.000    0.000    0.000 ssl.py:149(<lambda>)
        1    0.000    0.000    0.000    0.000 ssl.py:153(<dictcomp>)
        1    0.000    0.000    0.014    0.014 ssl.py:158(TLSVersion)
        1    0.000    0.000    0.000    0.000 ssl.py:362(_ASN1Object)
        4    0.000    0.000    0.000    0.000 ssl.py:367(__new__)
        1    0.000    0.000    0.000    0.000 ssl.py:383(Purpose)
        1    0.000    0.000    0.000    0.000 ssl.py:390(SSLContext)
        1    0.000    0.000    0.000    0.000 ssl.py:642(SSLObject)
       15    0.000    0.000    0.000    0.000 ssl.py:795(_sslcopydoc)
        1    0.000    0.000    0.000    0.000 ssl.py:801(SSLSocket)
        1    0.000    0.000    0.026    0.026 ssl.py:91(<module>)
        1    0.000    0.000    0.001    0.001 stata.py:1044(StataReader)
        1    0.000    0.000    0.003    0.003 stata.py:11(<module>)
        1    0.000    0.000    0.000    0.000 stata.py:2062(StataWriter)
        1    0.000    0.000    0.000    0.000 stata.py:2653(StataStrLWriter)
        1    0.000    0.000    0.000    0.000 stata.py:2836(StataWriter117)
        1    0.000    0.000    0.000    0.000 stata.py:516(PossiblePrecisionLoss)
        1    0.000    0.000    0.000    0.000 stata.py:526(ValueLabelTypeMismatch)
        1    0.000    0.000    0.000    0.000 stata.py:537(InvalidColumnName)
        1    0.000    0.000    0.000    0.000 stata.py:645(StataValueLabel)
        1    0.001    0.001    0.001    0.001 stata.py:770(StataMissingValue)
        1    0.000    0.000    0.000    0.000 stata.py:896(StataParser)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:16(DummyArray)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:7(<module>)
        1    0.000    0.000    0.003    0.003 string.py:15(<module>)
        1    0.000    0.000    0.000    0.000 string.py:175(Formatter)
        1    0.000    0.000    0.000    0.000 string.py:55(_TemplateMetaclass)
        1    0.000    0.000    0.002    0.002 string.py:65(__init__)
        1    0.000    0.000    0.000    0.000 string.py:78(Template)
        1    0.000    0.000    0.005    0.005 strings.py:1(<module>)
       58    0.000    0.000    0.000    0.000 strings.py:1781(forbid_nonstring_types)
       58    0.000    0.000    0.001    0.000 strings.py:1830(_forbid_nonstring_types)
       16    0.000    0.000    0.000    0.000 strings.py:1851(_noarg_wrapper)
        4    0.000    0.000    0.000    0.000 strings.py:1866(_pat_wrapper)
       16    0.000    0.000    0.000    0.000 strings.py:1893(copy)
       16    0.000    0.000    0.000    0.000 strings.py:1896(do_copy)
        1    0.001    0.001    0.005    0.005 strings.py:1904(StringMethods)
        1    0.000    0.000    0.000    0.000 struct.py:3(<module>)
        1    0.000    0.000    0.072    0.072 style.py:2(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:129(STARTUPINFO)
        1    0.000    0.000    0.000    0.000 subprocess.py:199(Handle)
        1    0.000    0.000    0.000    0.000 subprocess.py:414(CompletedProcess)
        1    0.000    0.000    0.001    0.001 subprocess.py:42(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:57(SubprocessError)
        1    0.000    0.000    0.000    0.000 subprocess.py:60(CalledProcessError)
        1    0.000    0.000    0.000    0.000 subprocess.py:633(Popen)
        1    0.000    0.000    0.000    0.000 subprocess.py:97(TimeoutExpired)
        1    0.000    0.000    0.000    0.000 suite.py:1(<module>)
        1    0.000    0.000    0.000    0.000 suite.py:16(BaseTestSuite)
        1    0.000    0.000    0.000    0.000 suite.py:270(_ErrorHolder)
        1    0.000    0.000    0.000    0.000 suite.py:317(_DebugResult)
        1    0.000    0.000    0.000    0.000 suite.py:92(TestSuite)
        1    0.000    0.000    0.456    0.456 table.py:20(<module>)
        1    0.000    0.000    0.000    0.000 table.py:232(Table)
        1    0.000    0.000    0.000    0.000 table.py:30(Cell)
        1    0.000    0.000    0.000    0.000 tempfile.py:132(_RandomNameSequence)
        1    0.000    0.000    0.024    0.024 tempfile.py:24(<module>)
        1    0.000    0.000    0.000    0.000 tempfile.py:414(_TemporaryFileCloser)
        1    0.000    0.000    0.000    0.000 tempfile.py:457(_TemporaryFileWrapper)
        1    0.000    0.000    0.000    0.000 tempfile.py:627(SpooledTemporaryFile)
        1    0.000    0.000    0.000    0.000 tempfile.py:777(TemporaryDirectory)
        1    0.002    0.002    0.009    0.009 testing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 testing.py:2210(TestSubDict)
        1    0.000    0.000    0.000    0.000 testing.py:2215(optional_args)
        1    0.000    0.000    0.000    0.000 testing.py:2504(_AssertRaisesContextmanager)
        1    0.000    0.000    0.000    0.000 testing.py:2714(RNGContext)
        1    0.000    0.000    0.000    0.000 testing.py:2840(SubclassedSeries)
        1    0.000    0.000    0.000    0.000 testing.py:2852(SubclassedDataFrame)
        1    0.000    0.000    0.000    0.000 testing.py:2864(SubclassedSparseSeries)
        1    0.000    0.000    0.000    0.000 testing.py:2876(SubclassedSparseDataFrame)
        1    0.000    0.000    0.000    0.000 testing.py:2888(SubclassedCategorical)
        1    0.000    0.000    0.028    0.028 testing.py:5(<module>)
        1    0.000    0.000    0.000    0.000 testing.py:82(set_testing_mode)
        1    0.000    0.000    0.000    0.000 text.py:104(Text)
        1    0.000    0.000    0.000    0.000 text.py:1243(OffsetFrom)
        1    0.000    0.000    0.000    0.000 text.py:1326(_AnnotationBase)
        1    0.000    0.000    0.000    0.000 text.py:1521(Annotation)
        1    0.000    0.000    0.334    0.334 text.py:3(<module>)
        1    0.000    0.000    0.232    0.232 textpath.py:1(<module>)
        1    0.000    0.000    0.000    0.000 textpath.py:18(TextToPath)
        1    0.000    0.000    0.000    0.000 textpath.py:24(__init__)
        1    0.000    0.000    0.000    0.000 textpath.py:336(TextPath)
        2    0.000    0.000    0.000    0.000 textwrap.py:115(__init__)
        2    0.000    0.000    0.000    0.000 textwrap.py:146(_munge_whitespace)
        2    0.000    0.000    0.000    0.000 textwrap.py:160(_split)
        2    0.000    0.000    0.000    0.000 textwrap.py:179(<listcomp>)
        2    0.000    0.000    0.000    0.000 textwrap.py:233(_wrap_chunks)
        2    0.000    0.000    0.000    0.000 textwrap.py:336(_split_chunks)
        2    0.000    0.000    0.001    0.000 textwrap.py:342(wrap)
        2    0.000    0.000    0.001    0.000 textwrap.py:356(fill)
        2    0.000    0.000    0.001    0.000 textwrap.py:381(fill)
      566    0.009    0.000    0.113    0.000 textwrap.py:414(dedent)
        3    0.000    0.000    0.000    0.000 textwrap.py:465(indent)
       43    0.000    0.000    0.000    0.000 textwrap.py:474(predicate)
       46    0.000    0.000    0.000    0.000 textwrap.py:477(prefixed_lines)
        1    0.000    0.000    0.017    0.017 threading.py:1(<module>)
        1    0.000    0.000    0.000    0.000 threading.py:1116(daemon)
        1    0.000    0.000    0.000    0.000 threading.py:1153(Timer)
        1    0.000    0.000    0.000    0.000 threading.py:1183(_MainThread)
        1    0.000    0.000    0.000    0.000 threading.py:1185(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:1202(_DummyThread)
        1    0.000    0.000    0.000    0.000 threading.py:204(Condition)
        1    0.000    0.000    0.000    0.000 threading.py:216(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:240(__enter__)
        1    0.000    0.000    0.000    0.000 threading.py:243(__exit__)
        1    0.000    0.000    0.000    0.000 threading.py:255(_is_owned)
        1    0.000    0.000    0.000    0.000 threading.py:335(notify)
        1    0.000    0.000    0.000    0.000 threading.py:358(notify_all)
        1    0.000    0.000    0.000    0.000 threading.py:370(Semaphore)
        1    0.000    0.000    0.000    0.000 threading.py:450(BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 threading.py:488(Event)
        1    0.000    0.000    0.000    0.000 threading.py:499(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:513(set)
        1    0.000    0.000    0.000    0.000 threading.py:567(Barrier)
        1    0.000    0.000    0.000    0.000 threading.py:721(BrokenBarrierError)
        1    0.000    0.000    0.000    0.000 threading.py:744(Thread)
        5    0.000    0.000    0.000    0.000 threading.py:75(RLock)
        1    0.000    0.000    0.000    0.000 threading.py:763(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:88(_RLock)
        1    0.000    0.000    0.000    0.000 threading.py:896(_set_ident)
        1    0.000    0.000    0.000    0.000 threading.py:899(_set_tstate_lock)
        1    0.000    0.000    0.000    0.000 ticker.py:1138(LogFormatterExponent)
        1    0.000    0.000    0.000    0.000 ticker.py:1154(LogFormatterMathtext)
        1    0.000    0.000    0.000    0.000 ticker.py:1202(LogFormatterSciNotation)
        1    0.000    0.000    0.000    0.000 ticker.py:1218(LogitFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:1413(EngFormatter)
        1    0.000    0.000    0.002    0.002 ticker.py:154(<module>)
        1    0.000    0.000    0.000    0.000 ticker.py:1564(PercentFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:1689(Locator)
        1    0.000    0.000    0.000    0.000 ticker.py:1816(IndexLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:183(_DummyAxis)
        1    0.000    0.000    0.000    0.000 ticker.py:1845(FixedLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1889(NullLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1909(LinearLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1985(MultipleLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:2041(_Edge_integer)
        1    0.000    0.000    0.000    0.000 ticker.py:2084(MaxNLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:211(TickHelper)
        1    0.000    0.000    0.000    0.000 ticker.py:232(Formatter)
        1    0.000    0.000    0.000    0.000 ticker.py:2372(LogLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:2577(SymmetricalLogLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:2735(LogitLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:2883(AutoLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:2903(AutoMinorLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:296(IndexFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:2964(OldAutoLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:325(NullFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:333(FixedFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:367(FuncFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:395(FormatStrFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:414(StrMethodFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:434(OldScalarFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:468(ScalarFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:923(LogFormatter)
        1    0.000    0.000    0.000    0.000 tile.py:3(<module>)
        2    0.000    0.000    0.002    0.001 timedeltas.py:1(<module>)
        1    0.000    0.000    0.000    0.000 timedeltas.py:126(TimedeltaArray)
        4    0.000    0.000    0.000    0.000 timedeltas.py:160(_join_i8_wrapper)
        1    0.000    0.000    0.000    0.000 timedeltas.py:3(<module>)
       10    0.000    0.000    0.000    0.000 timedeltas.py:42(_make_wrapped_arith_op)
        1    0.000    0.000    0.000    0.000 timedeltas.py:54(TimedeltaDelegateMixin)
        4    0.000    0.000    0.000    0.000 timedeltas.py:60(_field_accessor)
        1    0.000    0.000    0.001    0.001 timedeltas.py:66(TimedeltaIndex)
        6    0.000    0.000    0.000    0.000 timedeltas.py:76(_td_array_cmp)
        1    0.000    0.000    0.000    0.000 timeit.py:50(<module>)
        1    0.000    0.000    0.000    0.000 timeit.py:83(Timer)
        1    0.000    0.000    0.000    0.000 timemachine.py:10(<module>)
  1250511    0.187    0.000    0.187    0.000 timemachine.py:19(<lambda>)
    23781    0.003    0.000    0.003    0.000 timemachine.py:32(<lambda>)
        1    0.000    0.000    0.000    0.000 timeseries.py:3(<module>)
        1    0.000    0.000    0.000    0.000 token.py:1(<module>)
        1    0.000    0.000    0.000    0.000 token.py:78(<dictcomp>)
       20    0.000    0.000    0.000    0.000 tokenize.py:107(group)
        1    0.000    0.000    0.000    0.000 tokenize.py:108(any)
        2    0.000    0.000    0.000    0.000 tokenize.py:109(maybe)
        3    0.000    0.000    0.000    0.000 tokenize.py:132(_all_string_prefixes)
       24    0.000    0.000    0.000    0.000 tokenize.py:143(<listcomp>)
        1    0.000    0.000    0.006    0.006 tokenize.py:21(<module>)
        1    0.000    0.000    0.000    0.000 tokenize.py:212(TokenError)
        1    0.000    0.000    0.000    0.000 tokenize.py:214(StopTokenizing)
        1    0.000    0.000    0.000    0.000 tokenize.py:217(Untokenizer)
        1    0.000    0.000    0.000    0.000 tokenize.py:339(_get_normal_name)
        1    0.000    0.000    0.015    0.015 tokenize.py:350(detect_encoding)
        1    0.000    0.000    0.015    0.015 tokenize.py:374(read_or_stop)
        1    0.000    0.000    0.000    0.000 tokenize.py:380(find_cookie)
        1    0.000    0.000    0.017    0.017 tokenize.py:443(open)
        1    0.000    0.000    0.000    0.000 tokenize.py:94(TokenInfo)
        1    0.000    0.000    0.473    0.473 tools.py:2(<module>)
        1    0.000    0.000    0.013    0.013 traceback.py:1(<module>)
       24    0.000    0.000    0.027    0.001 traceback.py:200(extract_stack)
        1    0.000    0.000    0.000    0.000 traceback.py:227(FrameSummary)
       72    0.000    0.000    0.000    0.000 traceback.py:243(__init__)
       24    0.000    0.000    0.000    0.000 traceback.py:272(__getitem__)
       96    0.000    0.000    0.023    0.000 traceback.py:282(line)
       96    0.000    0.000    0.000    0.000 traceback.py:289(walk_stack)
        1    0.000    0.000    0.000    0.000 traceback.py:315(StackSummary)
       24    0.001    0.000    0.027    0.001 traceback.py:318(extract)
        1    0.000    0.000    0.000    0.000 traceback.py:437(TracebackException)
        1    0.000    0.000    0.000    0.000 transforms.py:1012(TransformedBbox)
        1    0.000    0.000    0.000    0.000 transforms.py:1080(LockableBbox)
        1    0.000    0.000    0.000    0.000 transforms.py:1203(Transform)
       15    0.000    0.000    0.001    0.000 transforms.py:1251(__init_subclass__)
       99    0.000    0.000    0.000    0.000 transforms.py:1256(<genexpr>)
       99    0.000    0.000    0.000    0.000 transforms.py:1262(<genexpr>)
        1    0.000    0.000    0.000    0.000 transforms.py:1613(TransformWrapper)
        1    0.000    0.000    0.000    0.000 transforms.py:1696(AffineBase)
        1    0.000    0.000    0.000    0.000 transforms.py:1746(Affine2DBase)
        1    0.000    0.000    0.000    0.000 transforms.py:1827(Affine2D)
        1    0.000    0.000    0.000    0.000 transforms.py:2038(IdentityTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:2088(_BlendedMixin)
        1    0.000    0.000    0.000    0.000 transforms.py:2106(BlendedGenericTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:213(BboxBase)
        1    0.000    0.000    0.000    0.000 transforms.py:2199(BlendedAffine2D)
        1    0.000    0.000    0.000    0.000 transforms.py:2266(CompositeGenericTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:2380(CompositeAffine2D)
        1    0.000    0.000    0.000    0.000 transforms.py:2460(BboxTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:2503(BboxTransformTo)
        1    0.000    0.000    0.000    0.000 transforms.py:2542(BboxTransformToMaxOnly)
        1    0.000    0.000    0.000    0.000 transforms.py:2562(BboxTransformFrom)
        1    0.000    0.000    0.000    0.000 transforms.py:2598(ScaledTranslation)
        1    0.000    0.000    0.000    0.000 transforms.py:2624(AffineDeltaTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:2654(TransformedPath)
        1    0.000    0.000    0.000    0.000 transforms.py:2725(TransformedPatchPath)
        1    0.000    0.000    0.003    0.003 transforms.py:30(<module>)
       13    0.000    0.000    0.000    0.000 transforms.py:52(_make_str_method)
        1    0.000    0.000    0.000    0.000 transforms.py:685(Bbox)
        1    0.000    0.000    0.000    0.000 transforms.py:80(TransformNode)
        1    0.000    0.000    0.000    0.000 twodim_base.py:154(eye)
        1    0.000    0.000    0.000    0.000 twodim_base.py:3(<module>)
        1    0.000    0.000    0.012    0.012 type_check.py:3(<module>)
       81    0.000    0.000    0.000    0.000 types.py:164(__get__)
        1    0.000    0.000    0.000    0.000 typing.py:1100(_ProtocolMeta)
      228    0.002    0.000    0.003    0.000 typing.py:113(_type_check)
        1    0.000    0.000    0.000    0.000 typing.py:1168(_Protocol)
        2    0.000    0.000    0.000    0.000 typing.py:1180(__class_getitem__)
       38    0.000    0.000    0.002    0.000 typing.py:1202(_alias)
        1    0.000    0.000    0.000    0.000 typing.py:1288(SupportsInt)
        1    0.000    0.000    0.000    0.000 typing.py:1297(SupportsFloat)
        1    0.000    0.000    0.000    0.000 typing.py:1306(SupportsComplex)
        1    0.000    0.000    0.000    0.000 typing.py:1315(SupportsBytes)
        1    0.000    0.000    0.000    0.000 typing.py:1324(SupportsAbs)
        1    0.000    0.000    0.000    0.000 typing.py:1333(SupportsRound)
